Stars,Product,Origin,CD_name,Dest,DistanceTravelled_Fac_CD,TruckType,DriverF_CD,DaysStocked,FloorCD,DistanceTravelled_CD_Client,TruckType2,DriverCD_C,RoutDeliveryOrder
2,P9,F3,CD2,C205,162,SemiTrailler,D02,27,1,86.4,Van,D2_1,3
3,P4,F3,CD2,C204,162,SemiTrailler,D01,12,0,89.8,CityDeliveryTruck,D2_4,3
5,P1,F3,CD1,C101,36,SemiTrailler,D02,13,0,122.5,MiniVan,D1_4,4
3,P2,F2,CD3,C303,58,SemiTrailler,D04,9,3,86.7,CityDeliveryTruck,D3_7,3
1,P5,F2,CD2,C203,162,SemiTrailler,D03,27,4,60.2,MiniVan,D2_4,2
2,P10,F3,CD3,C302,58,SemiTrailler,D03,34,1,114.4,CityDeliveryTruck,D3_4,4
3,P4,F3,CD3,C305,58,Truck,D03,12,3,151.5,CityDeliveryTruck,D3_4,5
4,P4,F3,CD1,C101,36,SemiTrailler,D06,36,3,147.9,CityDeliveryTruck,D1_6,5
3,P15,F2,CD2,C203,162,SemiTrailler,D06,13,0,143.6,Van,D2_5,5
5,P6,F2,CD2,C203,162,SemiTrailler,D02,37,4,120.6,Van,D2_2,4
5,P14,F4,CD1,C104,36,SemiTrailler,D02,20,3,86.6,CityDeliveryTruck,D1_3,3
4,P13,F3,CD1,C103,36,Truck,D02,22,2,121.4,Van,D1_1,4
4,P10,F2,CD3,C302,58,SemiTrailler,D04,5,2,155,Van,D3_7,5
2,P15,F1,CD2,C201,162,SemiTrailler,D06,7,1,184.2,MiniVan,D2_3,6
2,P5,F3,CD1,C102,36,Truck,D02,24,3,148.7,Van,D1_5,5
5,P13,F1,CD2,C202,162,SemiTrailler,D01,29,3,153.9,CityDeliveryTruck,D2_5,5
4,P1,F2,CD1,C105,36,SemiTrailler,D06,7,0,59.9,Van,D1_5,2
1,P14,F2,CD2,C202,162,Truck,D03,27,1,28.7,Van,D2_3,1
2,P2,F3,CD2,C202,162,SemiTrailler,D04,24,0,114.7,CityDeliveryTruck,D2_2,4
3,P3,F1,CD2,C203,162,Truck,D03,35,1,149.5,CityDeliveryTruck,D2_3,5
1,P2,F3,CD1,C102,36,SemiTrailler,D05,25,1,58.2,Van,D1_1,2
1,P4,F4,CD2,C203,162,SemiTrailler,D03,17,3,156.3,MiniVan,D2_3,5
1,P11,F2,CD1,C102,36,Truck,D02,31,3,93.2,Van,D1_4,3
1,P3,F3,CD1,C105,36,SemiTrailler,D02,7,2,117.4,Van,D1_5,4
2,P12,F4,CD3,C301,58,Truck,D02,11,3,155.8,Van,D3_7,5
3,P13,F2,CD3,C301,58,Truck,D04,18,3,124.4,CityDeliveryTruck,D3_1,4
2,P8,F3,CD3,C305,58,Truck,D02,10,4,62.7,Van,D3_1,2
2,P14,F4,CD1,C101,36,SemiTrailler,D02,11,2,30.1,MiniVan,D1_7,1
3,P4,F2,CD3,C301,58,SemiTrailler,D03,5,1,155.2,Van,D3_6,5
1,P7,F4,CD1,C102,36,Truck,D01,20,4,117.3,MiniVan,D1_5,4
3,P15,F4,CD1,C105,36,Truck,D02,6,3,88.7,CityDeliveryTruck,D1_2,3
5,P13,F2,CD2,C204,162,Truck,D05,9,3,29.3,CityDeliveryTruck,D2_2,1
3,P10,F4,CD1,C101,36,SemiTrailler,D06,14,3,57.3,Van,D1_7,2
3,P11,F4,CD1,C105,36,SemiTrailler,D06,8,3,28.7,Van,D1_4,1
1,P11,F3,CD3,C301,58,SemiTrailler,D02,37,3,146.8,Van,D3_6,5
1,P3,F4,CD2,C202,162,SemiTrailler,D04,35,4,60.5,Van,D2_5,2
1,P6,F1,CD3,C305,58,Truck,D04,25,1,85.6,Van,D3_4,3
3,P12,F2,CD2,C203,162,SemiTrailler,D06,6,0,157.3,MiniVan,D2_3,5
1,P14,F3,CD3,C301,58,SemiTrailler,D04,16,0,177.1,CityDeliveryTruck,D3_3,6
5,P5,F1,CD2,C204,162,SemiTrailler,D04,20,1,90,CityDeliveryTruck,D2_1,3
3,P1,F3,CD1,C105,36,SemiTrailler,D05,6,1,118,Van,D1_6,4
5,P11,F4,CD3,C301,58,SemiTrailler,D04,23,0,180.1,Van,D3_7,6
1,P7,F3,CD2,C201,162,SemiTrailler,D04,27,1,188.8,Van,D2_1,6
5,P6,F1,CD3,C305,58,Truck,D05,18,0,62.7,CityDeliveryTruck,D3_2,2
3,P9,F2,CD3,C303,58,Truck,D02,15,3,179.1,CityDeliveryTruck,D3_4,6
2,P13,F3,CD1,C104,36,SemiTrailler,D06,22,4,29.9,Van,D1_1,1
3,P14,F1,CD3,C304,58,Truck,D02,29,3,30.4,CityDeliveryTruck,D3_4,1
5,P10,F3,CD3,C302,58,Truck,D02,6,0,92.3,CityDeliveryTruck,D3_2,3
1,P14,F4,CD2,C202,162,SemiTrailler,D01,26,3,147.5,Van,D2_5,5
3,P3,F4,CD1,C103,36,SemiTrailler,D04,36,0,182.2,Van,D1_2,6
4,P10,F1,CD1,C104,36,SemiTrailler,D01,26,1,31.3,CityDeliveryTruck,D1_2,1
4,P13,F1,CD1,C103,36,SemiTrailler,D06,7,2,29.9,CityDeliveryTruck,D1_6,1
2,P3,F2,CD1,C103,36,Truck,D01,36,2,172.8,Van,D1_3,6
1,P15,F2,CD2,C204,162,SemiTrailler,D05,20,0,146.6,MiniVan,D2_1,5
4,P8,F4,CD3,C302,58,Truck,D02,35,3,88.8,CityDeliveryTruck,D3_1,3
1,P15,F3,CD2,C202,162,SemiTrailler,D05,12,2,122.3,MiniVan,D2_1,4
1,P12,F1,CD3,C304,58,SemiTrailler,D04,19,0,86.7,Van,D3_6,3
2,P2,F4,CD1,C101,36,SemiTrailler,D05,19,4,59.8,Van,D1_2,2
5,P14,F3,CD1,C103,36,Truck,D05,14,0,181,Van,D1_6,6
3,P14,F1,CD2,C203,162,SemiTrailler,D02,14,3,29,CityDeliveryTruck,D2_7,1
4,P12,F3,CD2,C205,162,SemiTrailler,D06,29,0,155.1,CityDeliveryTruck,D2_2,5
3,P10,F2,CD1,C102,36,SemiTrailler,D02,35,3,185.1,CityDeliveryTruck,D1_4,6
3,P1,F2,CD1,C105,36,SemiTrailler,D03,23,2,148.2,Van,D1_6,5
2,P8,F3,CD2,C205,162,Truck,D04,6,3,143.2,CityDeliveryTruck,D2_4,5
4,P5,F4,CD1,C101,36,SemiTrailler,D01,20,2,116.4,CityDeliveryTruck,D1_6,4
5,P15,F4,CD3,C304,58,SemiTrailler,D02,10,1,61.2,Van,D3_4,2
3,P9,F1,CD1,C102,36,Truck,D04,28,4,144.8,Van,D1_2,5
1,P6,F4,CD1,C105,36,SemiTrailler,D01,5,4,85.8,CityDeliveryTruck,D1_5,3
2,P14,F2,CD1,C104,36,Truck,D05,18,1,121.5,Van,D1_7,4
2,P5,F1,CD3,C304,58,SemiTrailler,D01,5,3,185.7,CityDeliveryTruck,D3_1,6
1,P11,F2,CD3,C305,58,SemiTrailler,D06,29,3,62.9,Van,D3_4,2
2,P2,F2,CD3,C302,58,SemiTrailler,D06,26,0,59.2,CityDeliveryTruck,D3_4,2
3,P6,F2,CD3,C301,58,SemiTrailler,D03,29,0,183.1,Van,D3_4,6
5,P12,F1,CD2,C202,162,SemiTrailler,D03,15,0,28.7,Van,D2_6,1
4,P12,F3,CD2,C201,162,Truck,D04,11,1,121.1,CityDeliveryTruck,D2_3,4
1,P8,F1,CD1,C104,36,SemiTrailler,D03,27,0,152.3,Van,D1_6,5
4,P4,F4,CD1,C101,36,SemiTrailler,D06,12,3,145.3,MiniVan,D1_1,5
1,P3,F4,CD1,C105,36,SemiTrailler,D04,19,0,117.3,Van,D1_5,4
5,P12,F3,CD2,C203,162,Truck,D02,14,1,153.5,Van,D2_6,5
5,P14,F3,CD2,C204,162,SemiTrailler,D05,35,0,92.8,Van,D2_1,3
4,P1,F1,CD1,C101,36,SemiTrailler,D01,23,0,28.6,CityDeliveryTruck,D1_2,1
3,P10,F3,CD1,C102,36,Truck,D04,7,3,88.8,Van,D1_7,3
3,P13,F3,CD2,C203,162,SemiTrailler,D05,26,0,147.3,Van,D2_7,5
5,P14,F3,CD1,C103,36,Truck,D04,16,1,62.2,Van,D1_7,2
2,P12,F3,CD1,C102,36,SemiTrailler,D04,27,1,31.3,MiniVan,D1_7,1
3,P12,F3,CD1,C102,36,Truck,D04,35,0,151.9,MiniVan,D1_4,5
4,P14,F3,CD1,C103,36,Truck,D02,31,2,57,Van,D1_5,2
4,P15,F1,CD2,C203,162,SemiTrailler,D06,33,2,29,CityDeliveryTruck,D2_5,1
4,P7,F3,CD3,C303,58,Truck,D03,24,0,187.4,Van,D3_1,6
2,P10,F2,CD1,C103,36,SemiTrailler,D06,20,3,154.5,CityDeliveryTruck,D1_7,5
5,P10,F4,CD1,C101,36,SemiTrailler,D01,7,3,121,Van,D1_7,4
4,P9,F3,CD2,C204,162,Truck,D05,6,2,151.4,Van,D2_6,5
1,P15,F3,CD3,C302,58,SemiTrailler,D05,19,2,144.5,Van,D3_2,5
2,P15,F4,CD1,C105,36,SemiTrailler,D03,8,4,58,MiniVan,D1_1,2
5,P7,F4,CD2,C202,162,Truck,D06,37,4,118.3,CityDeliveryTruck,D2_7,4
2,P6,F4,CD2,C204,162,SemiTrailler,D04,14,1,152.3,Van,D2_7,5
3,P2,F2,CD2,C203,162,SemiTrailler,D05,12,3,30.9,Van,D2_1,1
3,P6,F2,CD2,C205,162,Truck,D04,9,3,156.7,MiniVan,D2_2,5
3,P1,F2,CD3,C301,58,SemiTrailler,D03,29,0,92.2,CityDeliveryTruck,D3_2,3
4,P8,F1,CD1,C102,36,SemiTrailler,D05,8,1,179.4,Van,D1_7,6
5,P12,F2,CD1,C101,36,SemiTrailler,D02,12,0,61.9,Van,D1_2,2
3,P1,F1,CD3,C302,58,Truck,D01,37,1,59.7,Van,D3_2,2
4,P11,F1,CD2,C205,162,SemiTrailler,D04,5,3,182.8,CityDeliveryTruck,D2_5,6
3,P13,F3,CD3,C304,58,SemiTrailler,D04,28,0,30,Van,D3_3,1
5,P8,F1,CD3,C301,58,SemiTrailler,D03,9,0,120.7,CityDeliveryTruck,D3_3,4
1,P15,F2,CD1,C105,36,SemiTrailler,D01,30,0,181,CityDeliveryTruck,D1_1,6
1,P3,F4,CD1,C102,36,SemiTrailler,D02,26,3,29.2,Van,D1_5,1
4,P8,F1,CD3,C304,58,SemiTrailler,D05,13,1,116.5,MiniVan,D3_4,4
3,P9,F3,CD2,C204,162,Truck,D05,27,4,30,Van,D2_3,1
2,P5,F1,CD3,C303,58,SemiTrailler,D01,12,1,29.8,Van,D3_5,1
4,P15,F1,CD1,C102,36,SemiTrailler,D04,19,0,143.8,CityDeliveryTruck,D1_2,5
4,P2,F4,CD3,C305,58,Truck,D03,29,2,155.6,Van,D3_3,5
2,P9,F2,CD2,C201,162,SemiTrailler,D03,32,3,145.5,CityDeliveryTruck,D2_6,5
5,P10,F3,CD3,C301,58,SemiTrailler,D04,16,0,156.3,Van,D3_4,5
4,P2,F4,CD3,C304,58,SemiTrailler,D04,14,3,152.3,MiniVan,D3_1,5
4,P12,F1,CD2,C201,162,SemiTrailler,D06,8,4,30,MiniVan,D2_5,1
3,P4,F4,CD2,C203,162,SemiTrailler,D01,26,1,147.7,MiniVan,D2_5,5
4,P5,F3,CD1,C105,36,SemiTrailler,D01,12,4,89.3,CityDeliveryTruck,D1_2,3
4,P14,F4,CD3,C304,58,Truck,D02,33,0,85.7,Van,D3_3,3
4,P7,F3,CD3,C305,58,SemiTrailler,D02,16,3,94.3,CityDeliveryTruck,D3_4,3
1,P11,F3,CD1,C102,36,SemiTrailler,D05,28,2,63,CityDeliveryTruck,D1_3,2
4,P12,F3,CD2,C204,162,Truck,D06,9,1,144.8,Van,D2_4,5
4,P9,F2,CD3,C301,58,SemiTrailler,D06,18,4,87.9,MiniVan,D3_5,3
3,P3,F3,CD1,C103,36,SemiTrailler,D02,13,4,91,CityDeliveryTruck,D1_5,3
2,P10,F4,CD3,C304,58,Truck,D05,10,0,29.5,CityDeliveryTruck,D3_2,1
4,P8,F1,CD2,C203,162,SemiTrailler,D04,17,0,86.9,MiniVan,D2_1,3
3,P5,F2,CD2,C204,162,Truck,D01,18,2,59.8,Van,D2_6,2
1,P15,F2,CD3,C302,58,SemiTrailler,D03,32,3,86.3,Van,D3_1,3
4,P14,F1,CD1,C104,36,SemiTrailler,D03,18,0,173,MiniVan,D1_1,6
4,P2,F3,CD1,C102,36,SemiTrailler,D03,23,0,155.8,MiniVan,D1_7,5
2,P6,F3,CD2,C204,162,SemiTrailler,D04,14,4,61.7,Van,D2_2,2
4,P1,F3,CD2,C204,162,SemiTrailler,D03,7,1,92.1,CityDeliveryTruck,D2_6,3
4,P11,F2,CD2,C205,162,SemiTrailler,D05,29,1,59.9,Van,D2_4,2
4,P10,F3,CD2,C205,162,SemiTrailler,D02,10,4,116.8,Van,D2_5,4
2,P6,F2,CD2,C202,162,SemiTrailler,D06,19,0,185,CityDeliveryTruck,D2_3,6
2,P10,F4,CD2,C202,162,Truck,D03,24,2,115.9,CityDeliveryTruck,D2_2,4
5,P15,F3,CD2,C203,162,SemiTrailler,D02,16,1,172.2,CityDeliveryTruck,D2_2,6
2,P7,F3,CD1,C102,36,SemiTrailler,D01,30,4,62,CityDeliveryTruck,D1_5,2
1,P13,F4,CD2,C205,162,Truck,D02,30,0,188.8,CityDeliveryTruck,D2_1,6
4,P5,F3,CD1,C105,36,SemiTrailler,D05,18,2,182.4,Van,D1_6,6
5,P10,F4,CD1,C103,36,SemiTrailler,D06,25,2,124,CityDeliveryTruck,D1_3,4
4,P2,F2,CD2,C204,162,Truck,D03,6,2,115.8,CityDeliveryTruck,D2_2,4
2,P8,F1,CD2,C205,162,Truck,D04,13,1,30.4,Van,D2_3,1
2,P9,F3,CD3,C304,58,Truck,D05,6,0,59.4,MiniVan,D3_2,2
5,P11,F2,CD1,C104,36,SemiTrailler,D02,35,3,30,CityDeliveryTruck,D1_6,1
4,P12,F2,CD3,C303,58,SemiTrailler,D05,25,0,156.3,CityDeliveryTruck,D3_1,5
5,P13,F2,CD3,C301,58,SemiTrailler,D05,10,1,145.2,CityDeliveryTruck,D3_3,5
1,P3,F2,CD1,C102,36,Truck,D01,24,2,29,Van,D1_3,1
4,P2,F1,CD3,C302,58,Truck,D05,10,0,179.6,CityDeliveryTruck,D3_3,6
4,P14,F3,CD1,C101,36,Truck,D04,35,1,144.4,Van,D1_3,5
1,P14,F4,CD2,C202,162,SemiTrailler,D05,6,0,88,Van,D2_3,3
3,P9,F2,CD3,C302,58,SemiTrailler,D01,27,3,150.4,MiniVan,D3_3,5
5,P13,F2,CD3,C304,58,SemiTrailler,D01,19,1,115.8,MiniVan,D3_1,4
1,P15,F1,CD2,C203,162,SemiTrailler,D04,37,4,121.3,CityDeliveryTruck,D2_3,4
4,P13,F3,CD2,C201,162,SemiTrailler,D02,16,4,155.2,CityDeliveryTruck,D2_3,5
3,P2,F4,CD2,C204,162,SemiTrailler,D05,31,4,31.2,Van,D2_3,1
1,P12,F1,CD2,C204,162,SemiTrailler,D04,34,1,155.2,Van,D2_2,5
3,P3,F2,CD2,C205,162,SemiTrailler,D05,35,1,30,CityDeliveryTruck,D2_1,1
3,P1,F1,CD3,C301,58,Truck,D05,15,4,29.3,Van,D3_3,1
5,P1,F4,CD1,C103,36,SemiTrailler,D04,24,2,188.7,CityDeliveryTruck,D1_1,6
5,P13,F2,CD1,C101,36,SemiTrailler,D03,5,1,61.3,Van,D1_5,2
4,P10,F3,CD2,C204,162,SemiTrailler,D01,28,1,115.7,Van,D2_2,4
5,P6,F4,CD1,C102,36,SemiTrailler,D03,18,1,29.7,MiniVan,D1_1,1
5,P10,F3,CD2,C205,162,SemiTrailler,D03,35,2,184.6,MiniVan,D2_1,6
4,P6,F2,CD3,C301,58,Truck,D03,29,0,60.9,Van,D3_4,2
5,P9,F1,CD1,C102,36,SemiTrailler,D03,29,4,151.3,Van,D1_2,5
4,P1,F1,CD3,C303,58,SemiTrailler,D02,28,2,119.8,Van,D3_6,4
3,P13,F1,CD3,C302,58,SemiTrailler,D02,14,1,28.6,CityDeliveryTruck,D3_3,1
5,P7,F2,CD1,C101,36,SemiTrailler,D05,22,1,122.5,CityDeliveryTruck,D1_5,4
1,P7,F3,CD2,C202,162,SemiTrailler,D01,33,4,124.8,CityDeliveryTruck,D2_1,4
1,P5,F2,CD1,C104,36,SemiTrailler,D04,22,4,29.8,MiniVan,D1_1,1
3,P14,F2,CD2,C202,162,SemiTrailler,D01,9,2,149.9,CityDeliveryTruck,D2_4,5
1,P9,F1,CD3,C303,58,SemiTrailler,D04,37,0,187.1,CityDeliveryTruck,D3_4,6
4,P1,F4,CD2,C201,162,SemiTrailler,D05,27,2,31.5,MiniVan,D2_2,1
5,P13,F3,CD1,C103,36,SemiTrailler,D02,23,0,126,Van,D1_2,4
3,P11,F2,CD1,C104,36,SemiTrailler,D04,19,2,155.5,MiniVan,D1_3,5
4,P1,F4,CD1,C104,36,SemiTrailler,D02,37,4,149.4,Van,D1_3,5
2,P3,F2,CD2,C202,162,SemiTrailler,D01,34,3,120.2,Van,D2_3,4
4,P2,F1,CD3,C305,58,SemiTrailler,D01,7,2,85.9,CityDeliveryTruck,D3_1,3
2,P3,F1,CD1,C103,36,SemiTrailler,D05,13,2,57.4,Van,D1_2,2
2,P6,F4,CD3,C301,58,SemiTrailler,D06,24,1,146.3,Van,D3_2,5
1,P11,F4,CD1,C103,36,SemiTrailler,D01,26,1,124.9,CityDeliveryTruck,D1_6,4
4,P14,F1,CD2,C202,162,Truck,D01,34,4,58.7,Van,D2_6,2
1,P5,F2,CD2,C205,162,SemiTrailler,D06,22,2,86.8,Van,D2_5,3
2,P6,F1,CD3,C303,58,SemiTrailler,D06,25,2,146,Van,D3_5,5
4,P1,F1,CD2,C204,162,SemiTrailler,D04,18,0,29.8,MiniVan,D2_1,1
5,P8,F3,CD1,C104,36,Truck,D02,6,2,89.9,Van,D1_7,3
3,P12,F4,CD3,C302,58,SemiTrailler,D06,24,2,148.8,Van,D3_2,5
3,P4,F1,CD1,C101,36,Truck,D05,26,3,121,Van,D1_7,4
5,P5,F2,CD3,C305,58,SemiTrailler,D02,5,3,121,CityDeliveryTruck,D3_1,4
3,P6,F3,CD1,C105,36,SemiTrailler,D04,37,4,153.4,MiniVan,D1_6,5
2,P4,F3,CD2,C205,162,Truck,D02,22,4,29.1,MiniVan,D2_4,1
5,P7,F3,CD3,C302,58,SemiTrailler,D02,15,2,123,Van,D3_4,4
1,P9,F1,CD2,C203,162,SemiTrailler,D03,34,2,114.5,MiniVan,D2_6,4
1,P10,F3,CD2,C201,162,SemiTrailler,D02,35,1,59.9,Van,D2_5,2
4,P3,F4,CD2,C205,162,SemiTrailler,D03,23,1,30.1,Van,D2_7,1
5,P6,F2,CD2,C204,162,SemiTrailler,D05,25,3,155.6,Van,D2_5,5
1,P14,F3,CD3,C305,58,Truck,D03,14,2,92.7,Van,D3_5,3
2,P11,F2,CD2,C202,162,Truck,D04,30,1,142.7,Van,D2_7,5
4,P8,F2,CD1,C105,36,SemiTrailler,D02,21,0,86.7,MiniVan,D1_1,3
4,P15,F4,CD3,C303,58,Truck,D02,18,3,118.2,Van,D3_1,4
5,P2,F1,CD3,C303,58,SemiTrailler,D06,27,1,62.4,CityDeliveryTruck,D3_1,2
3,P2,F3,CD3,C303,58,SemiTrailler,D05,33,2,28.8,CityDeliveryTruck,D3_3,1
4,P3,F2,CD1,C103,36,SemiTrailler,D02,20,1,61.7,MiniVan,D1_7,2
1,P5,F4,CD1,C104,36,SemiTrailler,D04,8,1,182.3,CityDeliveryTruck,D1_4,6
4,P10,F4,CD1,C104,36,SemiTrailler,D02,12,4,118.8,CityDeliveryTruck,D1_7,4
5,P7,F4,CD2,C201,162,SemiTrailler,D02,25,4,121.3,Van,D2_5,4
1,P14,F4,CD1,C105,36,SemiTrailler,D06,27,1,57.8,CityDeliveryTruck,D1_6,2
2,P9,F3,CD3,C301,58,SemiTrailler,D02,22,4,121.6,MiniVan,D3_1,4
2,P9,F4,CD3,C301,58,Truck,D03,14,1,30.9,MiniVan,D3_3,1
3,P9,F4,CD2,C203,162,SemiTrailler,D04,5,3,89.6,Van,D2_5,3
3,P14,F3,CD1,C103,36,SemiTrailler,D02,37,2,151.1,Van,D1_5,5
2,P12,F2,CD1,C103,36,SemiTrailler,D03,34,3,30.6,CityDeliveryTruck,D1_5,1
3,P4,F1,CD1,C104,36,SemiTrailler,D01,8,4,145.6,MiniVan,D1_5,5
5,P1,F3,CD3,C301,58,Truck,D04,22,0,59.9,MiniVan,D3_1,2
3,P2,F2,CD2,C203,162,Truck,D04,33,2,31.4,MiniVan,D2_4,1
3,P5,F1,CD1,C103,36,SemiTrailler,D02,19,1,176.1,Van,D1_1,6
3,P15,F2,CD3,C305,58,SemiTrailler,D02,11,1,144.7,Van,D3_4,5
4,P15,F2,CD1,C101,36,SemiTrailler,D05,19,3,61,Van,D1_3,2
2,P12,F2,CD1,C104,36,Truck,D05,25,3,30,CityDeliveryTruck,D1_3,1
3,P11,F1,CD2,C205,162,SemiTrailler,D02,11,3,29,Van,D2_6,1
2,P13,F1,CD1,C102,36,Truck,D04,30,0,181.4,Van,D1_5,6
2,P2,F4,CD3,C301,58,SemiTrailler,D01,32,3,144.7,Van,D3_5,5
4,P8,F3,CD1,C104,36,SemiTrailler,D03,8,4,93.1,CityDeliveryTruck,D1_4,3
1,P15,F1,CD1,C101,36,SemiTrailler,D04,14,4,59.6,Van,D1_1,2
5,P7,F2,CD3,C301,58,SemiTrailler,D04,16,0,123.6,CityDeliveryTruck,D3_5,4
5,P1,F2,CD2,C204,162,SemiTrailler,D03,15,2,93.5,CityDeliveryTruck,D2_1,3
2,P5,F4,CD3,C305,58,SemiTrailler,D03,21,3,180.3,MiniVan,D3_2,6
3,P6,F4,CD3,C305,58,SemiTrailler,D05,26,0,88.2,Van,D3_2,3
4,P12,F1,CD3,C305,58,SemiTrailler,D05,13,0,60.8,Van,D3_7,2
1,P3,F2,CD2,C203,162,SemiTrailler,D06,11,1,31.5,CityDeliveryTruck,D2_6,1
1,P8,F2,CD2,C204,162,SemiTrailler,D01,31,0,58.8,CityDeliveryTruck,D2_3,2
4,P10,F4,CD2,C205,162,Truck,D03,20,0,177,CityDeliveryTruck,D2_1,6
4,P15,F1,CD2,C203,162,SemiTrailler,D02,18,3,60.4,Van,D2_6,2
4,P9,F3,CD2,C202,162,Truck,D04,25,4,154.7,MiniVan,D2_3,5
5,P7,F4,CD1,C104,36,SemiTrailler,D04,24,2,122.5,CityDeliveryTruck,D1_2,4
5,P14,F4,CD1,C101,36,SemiTrailler,D03,28,0,142.7,Van,D1_1,5
4,P8,F3,CD3,C305,58,SemiTrailler,D02,15,2,125.6,Van,D3_7,4
4,P1,F1,CD3,C303,58,SemiTrailler,D03,9,2,58,Van,D3_3,2
3,P3,F1,CD2,C202,162,SemiTrailler,D05,21,0,61.5,CityDeliveryTruck,D2_1,2
3,P4,F2,CD3,C304,58,SemiTrailler,D01,35,1,186.6,CityDeliveryTruck,D3_7,6
5,P2,F4,CD3,C303,58,SemiTrailler,D06,32,0,115.2,CityDeliveryTruck,D3_6,4
4,P12,F1,CD2,C201,162,SemiTrailler,D01,8,2,31.4,MiniVan,D2_1,1
4,P11,F4,CD1,C105,36,SemiTrailler,D01,5,3,183.7,CityDeliveryTruck,D1_4,6
4,P5,F4,CD3,C303,58,Truck,D06,15,4,174.3,Van,D3_1,6
3,P14,F2,CD1,C101,36,SemiTrailler,D01,28,1,30.9,Van,D1_1,1
3,P3,F2,CD3,C304,58,SemiTrailler,D04,14,0,180.3,MiniVan,D3_3,6
5,P7,F2,CD2,C205,162,Truck,D01,13,4,93.7,CityDeliveryTruck,D2_4,3
3,P9,F1,CD1,C104,36,Truck,D02,35,3,183.6,CityDeliveryTruck,D1_3,6
1,P8,F1,CD1,C102,36,SemiTrailler,D02,11,2,90.2,Van,D1_6,3
4,P7,F3,CD1,C102,36,SemiTrailler,D01,12,1,119.1,Van,D1_3,4
2,P12,F3,CD3,C303,58,SemiTrailler,D06,30,4,149.5,Van,D3_7,5
5,P13,F4,CD3,C303,58,SemiTrailler,D02,34,2,88.1,MiniVan,D3_2,3
3,P2,F4,CD3,C301,58,SemiTrailler,D01,19,1,156.9,CityDeliveryTruck,D3_2,5
3,P10,F2,CD2,C205,162,SemiTrailler,D03,8,2,58.4,Van,D2_6,2
2,P3,F3,CD3,C303,58,SemiTrailler,D01,34,1,152.1,Van,D3_2,5
5,P4,F3,CD3,C301,58,SemiTrailler,D06,25,1,156.5,MiniVan,D3_6,5
4,P12,F2,CD1,C104,36,Truck,D06,33,4,117.3,Van,D1_2,4
3,P15,F2,CD1,C104,36,Truck,D03,28,1,29.6,Van,D1_6,1
4,P10,F4,CD2,C203,162,SemiTrailler,D04,19,4,117.5,Van,D2_1,4
3,P1,F4,CD1,C101,36,SemiTrailler,D01,35,3,28.5,Van,D1_2,1
3,P10,F4,CD3,C303,58,SemiTrailler,D06,23,1,184.3,CityDeliveryTruck,D3_2,6
2,P5,F2,CD3,C303,58,Truck,D04,26,1,146.1,MiniVan,D3_2,5
5,P9,F3,CD1,C101,36,SemiTrailler,D01,32,2,117.7,Van,D1_7,4
2,P14,F4,CD1,C103,36,SemiTrailler,D04,26,0,30.8,Van,D1_4,1
1,P6,F3,CD2,C202,162,SemiTrailler,D02,15,0,89.9,Van,D2_3,3
4,P15,F3,CD1,C102,36,SemiTrailler,D04,9,1,145.8,CityDeliveryTruck,D1_2,5
3,P8,F3,CD2,C204,162,SemiTrailler,D05,17,1,92.5,CityDeliveryTruck,D2_3,3
5,P5,F3,CD2,C205,162,Truck,D06,34,2,178.4,Van,D2_7,6
1,P7,F4,CD3,C301,58,SemiTrailler,D01,33,3,188.2,Van,D3_2,6
5,P6,F3,CD3,C303,58,Truck,D04,14,4,89.5,Van,D3_1,3
5,P6,F3,CD1,C101,36,SemiTrailler,D06,24,3,29.9,CityDeliveryTruck,D1_2,1
5,P12,F1,CD1,C101,36,SemiTrailler,D06,22,1,173,Van,D1_4,6
5,P6,F3,CD2,C202,162,Truck,D04,22,3,173.1,Van,D2_1,6
3,P9,F2,CD3,C303,58,SemiTrailler,D02,23,1,62.4,CityDeliveryTruck,D3_7,2
5,P9,F4,CD2,C202,162,SemiTrailler,D05,7,2,86.6,Van,D2_2,3
4,P1,F1,CD2,C204,162,SemiTrailler,D05,9,2,122.4,Van,D2_4,4
4,P6,F4,CD2,C202,162,SemiTrailler,D02,34,3,29.7,Van,D2_3,1
2,P6,F2,CD1,C105,36,Truck,D02,17,1,185.7,Van,D1_6,6
2,P14,F4,CD1,C102,36,SemiTrailler,D03,25,2,88.3,CityDeliveryTruck,D1_2,3
5,P2,F1,CD1,C102,36,Truck,D03,26,0,92.1,CityDeliveryTruck,D1_4,3
1,P9,F4,CD3,C301,58,SemiTrailler,D01,25,3,87.5,CityDeliveryTruck,D3_5,3
1,P11,F3,CD3,C301,58,SemiTrailler,D04,7,2,122,Van,D3_2,4
4,P4,F4,CD1,C103,36,SemiTrailler,D02,37,4,115.2,CityDeliveryTruck,D1_5,4
1,P5,F4,CD1,C103,36,Truck,D05,21,4,87.4,Van,D1_1,3
4,P12,F3,CD3,C302,58,SemiTrailler,D01,8,1,117.9,CityDeliveryTruck,D3_4,4
5,P10,F2,CD3,C305,58,SemiTrailler,D05,33,4,28.7,CityDeliveryTruck,D3_7,1
5,P14,F3,CD3,C302,58,Truck,D01,35,1,89.1,CityDeliveryTruck,D3_4,3
4,P3,F3,CD3,C305,58,Truck,D02,30,0,144.6,Van,D3_2,5
